lat,lon,tz,Date,units,cloud_cover.afternoon,humidity.afternoon,precipitation.total,temperature.min,temperature.max,temperature.afternoon,temperature.night,temperature.evening,temperature.morning,pressure.afternoon,wind.max.speed,wind.max.direction
43.65107,-79.347015,-05:00,2022-12-30,metric,100.0,82.0,0.0,6.02,10.58,10.19,6.13,10.46,6.22,1016.0,7.2,220.0
43.65107,-79.347015,-05:00,2022-12-31,metric,100.0,96.0,5.3,3.22,8.86,7.07,8.86,5.64,7.27,1008.0,9.77,320.0
43.65107,-79.347015,-05:00,2023-01-01,metric,100.0,86.0,0.0,2.66,3.56,3.19,2.67,2.81,3.46,1013.0,5.66,240.0
43.65107,-79.347015,-05:00,2023-01-02,metric,86.0,79.0,0.0,-0.12,4.69,4.27,3.25,3.48,3.28,1019.0,5.66,240.0
43.65107,-79.347015,-05:00,2023-01-03,metric,100.0,85.0,0.0,0.38,3.34,3.34,0.59,2.75,1.63,1010.0,11.32,50.0
43.65107,-79.347015,-05:00,2023-01-04,metric,100.0,95.0,13.42,1.73,3.02,2.16,2.1,2.4,1.82,1009.0,14.4,60.0
43.65107,-79.347015,-05:00,2023-01-05,metric,100.0,91.0,0.0,2.5,3.6,2.92,2.72,2.91,2.81,1012.0,5.14,230.0
43.65107,-79.347015,-05:00,2023-01-06,metric,100.0,87.0,0.0,1.96,3.93,3.11,2.36,2.96,1.96,1015.0,7.2,280.0
43.65107,-79.347015,-05:00,2023-01-07,metric,99.0,79.0,0.0,-4.92,2.15,0.71,1.91,-3.41,1.79,1022.0,7.72,350.0
43.65107,-79.347015,-05:00,2023-01-08,metric,13.0,76.0,0.0,-5.58,-2.28,-3.52,-4.87,-2.63,-5.5,1024.0,6.17,300.0
43.65107,-79.347015,-05:00,2023-01-09,metric,43.0,78.0,0.0,-2.38,1.18,0.4,-2.38,0.66,-2.02,1014.0,8.75,300.0
43.65107,-79.347015,-05:00,2023-01-10,metric,100.0,76.0,0.0,-1.77,0.68,-0.56,0.67,-1.01,-0.49,1017.0,10.8,50.0
43.65107,-79.347015,-05:00,2023-01-11,metric,100.0,90.0,0.0,-4.42,0.39,-1.82,-2.19,-0.91,-4.19,1018.0,10.8,60.0
43.65107,-79.347015,-05:00,2023-01-12,metric,100.0,95.0,6.69,0.26,3.27,3.01,0.26,1.79,2.05,1009.0,9.77,50.0
43.65107,-79.347015,-05:00,2023-01-13,metric,100.0,83.0,5.85,-7.88,0.51,-3.91,0.51,-4.92,-2.56,1011.0,11.83,340.0
43.65107,-79.347015,-05:00,2023-01-14,metric,3.0,79.0,0.0,-10.4,-3.51,-7.87,-8.79,-5.42,-9.99,1020.0,9.26,320.0
43.65107,-79.347015,-05:00,2023-01-15,metric,11.0,69.0,0.0,-10.96,-0.83,-1.72,-8.69,-3.71,-10.43,1026.0,4.12,80.0
43.65107,-79.347015,-05:00,2023-01-16,metric,42.0,75.0,0.25,-5.97,1.03,-0.24,-4.5,-1.57,-5.94,1019.0,6.69,60.0
43.65107,-79.347015,-05:00,2023-01-17,metric,100.0,94.0,7.15,-1.24,3.07,2.12,-1.24,2.87,0.69,1000.0,10.29,60.0
43.65107,-79.347015,-05:00,2023-01-18,metric,100.0,86.0,1.52,1.8,4.34,4.12,3.03,3.39,2.72,1010.0,8.75,310.0
43.65107,-79.347015,-05:00,2023-01-19,metric,100.0,90.0,8.97,0.6,2.14,0.8,1.85,2.14,0.75,1005.0,14.92,70.0
43.65107,-79.347015,-05:00,2023-01-20,metric,100.0,90.0,1.88,-1.03,2.02,0.84,1.24,-0.33,1.21,1006.0,9.77,310.0
43.65107,-79.347015,-05:00,2023-01-21,metric,100.0,78.0,0.0,-1.71,0.09,-0.36,-1.23,-0.11,-1.5,1021.0,6.17,300.0
43.65107,-79.347015,-05:00,2023-01-22,metric,100.0,81.0,2.58,-2.11,0.93,0.92,0.04,-0.46,0.12,1013.0,6.69,50.0
43.65107,-79.347015,-05:00,2023-01-23,metric,75.0,84.0,2.29,-2.93,1.54,-0.13,-2.49,1.34,-2.15,1011.0,8.75,290.0
43.65107,-79.347015,-05:00,2023-01-24,metric,31.0,77.0,0.0,-1.69,1.72,1.36,0.02,0.98,-0.71,1017.0,12.35,300.0
43.65107,-79.347015,-05:00,2023-01-25,metric,100.0,91.0,14.89,-3.08,1.08,-0.43,-2.58,-0.09,-1.06,1013.0,12.86,80.0
43.65107,-79.347015,-05:00,2023-01-26,metric,100.0,85.0,4.59,-4.44,0.77,-2.33,0.77,-1.55,-4.16,1003.0,10.29,320.0
43.65107,-79.347015,-05:00,2023-01-27,metric,70.0,81.0,0.95,-2.93,-0.43,-0.43,-2.33,-1.58,-2.15,1014.0,10.8,200.0
43.65107,-79.347015,-05:00,2023-01-28,metric,67.0,66.0,0.48,-2.03,1.73,0.3,0.01,-0.59,0.63,1021.0,12.35,300.0
43.65107,-79.347015,-05:00,2023-01-29,metric,100.0,93.0,7.8,-9.25,-0.6,-1.44,-1.74,-3.48,-1.61,1015.0,9.26,50.0
43.65107,-79.347015,-05:00,2023-01-30,metric,75.0,82.0,0.28,-12.63,-2.04,-3.79,-9.8,-2.8,-11.22,1021.0,6.69,260.0
43.65107,-79.347015,-05:00,2023-01-31,metric,16.0,62.0,0.0,-13.86,-4.79,-5.71,-6.63,-7.34,-12.58,1026.0,7.2,300.0
43.65107,-79.347015,-05:00,2023-02-01,metric,48.0,69.0,0.0,-15.12,-4.53,-6.52,-13.69,-5.7,-13.92,1024.0,8.75,260.0
43.65107,-79.347015,-05:00,2023-02-02,metric,79.0,64.0,0.6,-8.88,1.7,-0.53,-6.03,-0.08,-6.71,1011.0,12.86,310.0
43.65107,-79.347015,-05:00,2023-02-03,metric,56.0,63.0,0.0,-22.65,-9.87,-17.81,-9.87,-16.38,-18.4,1026.0,15.43,310.0
43.65107,-79.347015,-05:00,2023-02-04,metric,100.0,84.0,0.49,-23.6,-2.71,-9.75,-22.64,-4.78,-19.75,1027.0,10.29,210.0
43.65107,-79.347015,-05:00,2023-02-05,metric,100.0,69.0,0.0,-2.73,4.24,4.05,-2.73,3.22,0.01,1009.0,4.02,245.0
43.65107,-79.347015,-05:00,2023-02-06,metric,7.0,72.0,0.0,-4.8,2.03,-2.66,2.03,-2.36,-2.49,1024.0,9.26,320.0
43.65107,-79.347015,-05:00,2023-02-07,metric,100.0,81.0,0.0,-1.03,6.87,1.75,-0.89,5.65,-0.78,1010.0,8.23,270.0
43.65107,-79.347015,-05:00,2023-02-08,metric,43.0,67.0,0.0,0.57,6.22,4.58,2.9,3.07,1.71,1023.0,7.72,280.0
43.65107,-79.347015,-05:00,2023-02-09,metric,100.0,94.0,10.43,-1.18,4.27,2.1,-0.63,3.19,0.75,1009.0,11.83,50.0
43.65107,-79.347015,-05:00,2023-02-10,metric,100.0,77.0,0.0,-1.05,5.22,3.21,5.22,0.68,2.45,1013.0,13.38,300.0
43.65107,-79.347015,-05:00,2023-02-11,metric,10.0,69.0,0.0,-4.41,2.22,-0.08,-1.71,0.68,-3.97,1026.0,13.38,300.0
43.65107,-79.347015,-05:00,2023-02-12,metric,2.0,62.0,0.0,-2.08,5.98,4.43,-0.07,3.89,-1.37,1015.0,5.14,220.0
43.65107,-79.347015,-05:00,2023-02-13,metric,84.0,65.0,0.0,-1.26,8.54,5.73,-0.42,3.45,-0.81,999.0,9.77,280.0
43.65107,-79.347015,-05:00,2023-02-14,metric,8.0,66.0,0.0,-1.73,8.59,5.46,0.89,5.34,-1.32,1015.0,6.69,60.0
43.65107,-79.347015,-05:00,2023-02-15,metric,97.0,75.0,0.0,3.37,14.39,10.58,3.37,10.36,4.78,1000.0,14.4,240.0
43.65107,-79.347015,-05:00,2023-02-16,metric,100.0,76.0,7.03,-0.7,5.89,1.11,5.89,-0.25,2.74,1017.0,10.29,50.0
43.65107,-79.347015,-05:00,2023-02-17,metric,40.0,81.0,4.01,-8.82,0.11,-6.23,0.07,-6.79,-3.78,1013.0,11.83,350.0
43.65107,-79.347015,-05:00,2023-02-18,metric,93.0,70.0,0.0,-8.57,1.62,0.43,-8.57,1.57,-6.86,1021.0,11.83,240.0
43.65107,-79.347015,-05:00,2023-02-19,metric,100.0,66.0,0.0,-2.93,8.35,5.24,-2.76,7.21,0.05,1011.0,5.57,233.0
43.65107,-79.347015,-05:00,2023-02-20,metric,75.0,54.0,0.0,-1.84,6.26,3.99,6.26,2.24,4.08,1007.0,7.2,50.0
43.65107,-79.347015,-05:00,2023-02-21,metric,75.0,61.0,0.25,-2.88,5.61,5.61,-2.3,1.46,0.01,996.0,11.83,270.0
43.65107,-79.347015,-05:00,2023-02-22,metric,100.0,81.0,18.69,-6.71,-1.06,-3.14,-1.06,-5.02,-2.19,1018.0,14.92,60.0
43.65107,-79.347015,-05:00,2023-02-23,metric,100.0,88.0,12.28,-8.07,-1.7,-6.44,-7.14,-4.27,-7.93,1013.0,12.86,50.0
43.65107,-79.347015,-05:00,2023-02-24,metric,69.0,68.0,0.0,-10.31,-3.76,-8.06,-3.76,-8.38,-8.03,1033.0,9.77,310.0
43.65107,-79.347015,-05:00,2023-02-25,metric,100.0,82.0,1.92,-10.84,-3.16,-5.65,-8.6,-4.18,-8.78,1024.0,6.17,310.0
43.65107,-79.347015,-05:00,2023-02-26,metric,98.0,61.0,0.25,-3.01,2.74,2.21,-2.74,-0.41,0.08,1009.0,6.69,190.0
43.65107,-79.347015,-05:00,2023-02-27,metric,100.0,75.0,5.36,-7.92,-1.21,-1.89,-4.05,-3.08,-7.34,1011.0,17.49,70.0
43.65107,-79.347015,-05:00,2023-02-28,metric,72.0,81.0,3.06,-2.64,1.53,0.8,-1.01,1.4,0.24,1004.0,13.89,60.0
43.65107,-79.347015,-05:00,2023-03-01,metric,100.0,82.0,1.62,-3.15,1.9,1.08,-2.17,0.76,-1.6,1010.0,12.35,60.0
43.65107,-79.347015,-05:00,2023-03-02,metric,76.0,69.0,0.0,-1.56,3.55,3.55,-0.56,1.98,-0.44,1008.0,5.66,300.0
43.65107,-79.347015,-05:00,2023-03-03,metric,100.0,83.0,17.36,-4.27,0.39,-0.56,-1.68,0.33,-3.96,1015.0,15.95,60.0
43.65107,-79.347015,-05:00,2023-03-04,metric,75.0,92.0,13.46,-1.65,3.53,0.31,-0.4,2.99,-0.99,1007.0,15.43,60.0
43.65107,-79.347015,-05:00,2023-03-05,metric,75.0,80.0,1.58,-1.74,4.52,3.74,-0.43,3.06,0.28,1020.0,8.75,300.0
43.65107,-79.347015,-05:00,2023-03-06,metric,100.0,64.0,1.6,-2.85,2.55,2.49,-1.99,1.56,-1.87,1024.0,4.12,80.0
43.65107,-79.347015,-05:00,2023-03-07,metric,57.0,50.0,0.0,-2.63,1.29,-0.34,0.02,1.07,-2.02,1021.0,6.26,340.0
43.65107,-79.347015,-05:00,2023-03-08,metric,44.0,57.0,0.0,-3.88,2.03,0.17,-0.61,0.4,-2.84,1029.0,4.47,332.0
43.65107,-79.347015,-05:00,2023-03-09,metric,42.0,62.0,0.0,-3.3,2.5,0.53,-1.08,2.07,-3.29,1027.0,4.63,330.0
43.65107,-79.347015,-05:00,2023-03-10,metric,100.0,86.0,7.2,-2.58,-0.23,-1.07,-2.18,-2.58,-0.96,1013.0,14.92,60.0
43.65107,-79.347015,-05:00,2023-03-11,metric,61.0,68.0,2.21,-5.25,0.25,-0.45,-2.23,-1.23,-3.43,1017.0,7.2,340.0
43.65107,-79.347015,-05:00,2023-03-12,metric,100.0,73.0,0.85,-7.36,0.0,-0.77,-5.7,-0.77,-5.96,1015.0,8.23,60.0
43.65107,-79.347015,-04:00,2023-03-13,metric,100.0,79.0,5.0,-2.55,1.55,0.78,-1.56,0.18,-2.23,1011.0,6.69,320.0
43.65107,-79.347015,-04:00,2023-03-14,metric,98.0,74.0,0.0,-5.26,-2.21,-4.07,-3.01,-2.21,-4.57,1014.0,13.38,310.0
43.65107,-79.347015,-04:00,2023-03-15,metric,5.0,47.0,0.0,-5.92,4.08,-0.03,-2.91,3.53,-5.68,1022.0,12.35,320.0
43.65107,-79.347015,-04:00,2023-03-16,metric,58.0,52.0,0.0,-0.48,8.53,6.2,0.29,6.31,-0.27,1014.0,3.03,194.0
43.65107,-79.347015,-04:00,2023-03-17,metric,100.0,96.0,5.14,1.27,7.28,6.19,4.17,4.3,4.15,993.0,14.92,280.0
43.65107,-79.347015,-04:00,2023-03-18,metric,75.0,76.0,0.12,-6.04,0.96,-1.02,0.96,-4.53,-0.67,1005.0,14.92,280.0
43.65107,-79.347015,-04:00,2023-03-19,metric,100.0,71.0,0.62,-7.72,0.16,-2.88,-5.97,0.16,-7.48,1015.0,11.83,270.0
43.65107,-79.347015,-04:00,2023-03-20,metric,27.0,54.0,0.0,-2.12,6.89,3.5,-0.64,5.86,-1.63,1018.0,4.02,299.0
43.65107,-79.347015,-04:00,2023-03-21,metric,26.0,58.0,0.0,3.03,8.3,6.08,4.94,8.19,3.6,1024.0,7.2,60.0
43.65107,-79.347015,-04:00,2023-03-22,metric,96.0,77.0,0.0,0.55,4.46,3.71,3.24,3.26,1.02,1022.0,4.02,121.0
43.65107,-79.347015,-04:00,2023-03-23,metric,100.0,97.0,0.24,-0.03,7.59,7.07,5.18,4.84,5.13,1007.0,7.72,310.0
43.65107,-79.347015,-04:00,2023-03-24,metric,100.0,59.0,0.0,-1.22,5.74,2.47,-0.85,4.92,-0.81,1018.0,3.09,140.0
43.65107,-79.347015,-04:00,2023-03-25,metric,100.0,95.0,8.48,0.39,7.07,2.35,0.39,5.73,1.42,999.0,14.92,70.0
